problem, population size, tournament size, mutation rate, mean result
LABS, 66, 5, 0.01, 3.5379803920181976
LABS, 67, 5, 0.01, 3.335405204184947
LABS, 68, 5, 0.01, 3.3637586684427516
LABS, 69, 5, 0.01, 3.166724605287083
LABS, 70, 5, 0.01, 3.417903927438343
LABS, 71, 5, 0.01, 3.3142028298430772
LABS, 72, 5, 0.01, 3.2677204299725604
LABS, 73, 5, 0.01, 3.2508131051633207
LABS, 74, 5, 0.01, 3.2469536272334976
LABS, 75, 5, 0.01, 3.371310491051451
LABS, 76, 5, 0.01, 3.3074148124814995
LABS, 77, 5, 0.01, 3.3044879088378116
LABS, 78, 5, 0.01, 3.16649938836437
LABS, 79, 5, 0.01, 3.2079724140730717
LABS, 80, 5, 0.01, 3.3415732745167923
LABS, 81, 5, 0.01, 3.3131689698091975
LABS, 82, 5, 0.01, 3.336825777727218
LABS, 83, 5, 0.01, 3.166486041817025
LABS, 84, 5, 0.01, 3.1952411144078656
LABS, 85, 5, 0.01, 3.2403964865546024
LABS, 86, 5, 0.01, 3.0697435952515755
LABS, 87, 5, 0.01, 3.2393239574145816
LABS, 88, 5, 0.01, 3.172306879313035
LABS, 89, 5, 0.01, 3.2227792471011725
LABS, 90, 5, 0.01, 3.129110369940311
LABS, 91, 5, 0.01, 3.202297833231539
LABS, 92, 5, 0.01, 3.331038215438516
LABS, 93, 5, 0.01, 3.2509636351797497
LABS, 94, 5, 0.01, 3.159859847107021
LABS, 95, 5, 0.01, 3.1762892385073918
LABS, 96, 5, 0.01, 3.2521856743468667
LABS, 97, 5, 0.01, 3.2501919281686953
LABS, 98, 5, 0.01, 3.120047462470736
LABS, 99, 5, 0.01, 3.1179149798186674
LABS, 100, 5, 0.01, 3.2513121925920507
LABS, 6, 5, 0.1, 3.9488466099973834
LABS, 7, 5, 0.1, 3.873802021865412
LABS, 8, 5, 0.1, 3.755326856228664
LABS, 9, 5, 0.1, 3.7718993922042294
LABS, 10, 5, 0.1, 3.6595699957512764
LABS, 11, 5, 0.1, 3.720645818060207
LABS, 12, 5, 0.1, 3.8651059553993052
LABS, 13, 5, 0.1, 3.745503967899606
LABS, 14, 5, 0.1, 3.7921447505665222
LABS, 15, 5, 0.1, 3.6359204919092782
LABS, 16, 5, 0.1, 3.6546290523706886
LABS, 17, 5, 0.1, 3.6429578626431534
LABS, 18, 5, 0.1, 3.487336390069654
LABS, 19, 5, 0.1, 3.596226598426943
LABS, 20, 5, 0.1, 3.6839885280832703
LABS, 21, 5, 0.1, 3.6784016902971217
LABS, 22, 5, 0.1, 3.516578342564931
LABS, 23, 5, 0.1, 3.4668480273611335
LABS, 24, 5, 0.1, 3.7026177668436233
LABS, 25, 5, 0.1, 3.6564768793499782
LABS, 26, 5, 0.1, 3.3827317187883685
LABS, 27, 5, 0.1, 3.6822041518484285
LABS, 28, 5, 0.1, 3.6758953999026636
LABS, 29, 5, 0.1, 3.5257053898294757
LABS, 30, 5, 0.1, 3.6782415320360116
LABS, 31, 5, 0.1, 3.6358091853194603
LABS, 32, 5, 0.1, 3.471317205668273
LABS, 33, 5, 0.1, 3.5340331803020772
LABS, 34, 5, 0.1, 3.6415445113811558
LABS, 35, 5, 0.1, 3.4578643765134083
LABS, 36, 5, 0.1, 3.395455586756584
LABS, 37, 5, 0.1, 3.4023335795351293
LABS, 38, 5, 0.1, 3.639849444620824
LABS, 39, 5, 0.1, 3.498530174816689
LABS, 40, 5, 0.1, 3.5012988362893545
LABS, 41, 5, 0.1, 3.505687247128468
LABS, 42, 5, 0.1, 3.4828141604736196
LABS, 43, 5, 0.1, 3.390674494048085
LABS, 44, 5, 0.1, 3.294768807720529
LABS, 45, 5, 0.1, 3.4893979622104405
LABS, 46, 5, 0.1, 3.4355397818677553
LABS, 47, 5, 0.1, 3.5124418973691407
LABS, 48, 5, 0.1, 3.3735898964245665
LABS, 49, 5, 0.1, 3.281443935157322
LABS, 50, 5, 0.1, 3.3244003459849765
LABS, 51, 5, 0.1, 3.4386447646037643
LABS, 52, 5, 0.1, 3.3658342733209325
LABS, 53, 5, 0.1, 3.4300826594438893
LABS, 54, 5, 0.1, 3.377834668317005
LABS, 55, 5, 0.1, 3.2096415049610014
LABS, 56, 5, 0.1, 3.3483395438198356
LABS, 57, 5, 0.1, 3.3105987465676243
LABS, 58, 5, 0.1, 3.3198609827080774
LABS, 59, 5, 0.1, 3.434012218524886
LABS, 60, 5, 0.1, 3.241681683185589
LABS, 61, 5, 0.1, 3.3902414704027968
LABS, 62, 5, 0.1, 3.335817844262383
LABS, 63, 5, 0.1, 3.225377494305472
LABS, 64, 5, 0.1, 3.3453257382686035
LABS, 65, 5, 0.1, 3.2398224846563495
LABS, 66, 5, 0.1, 3.4338010839015944
LABS, 67, 5, 0.1, 3.2597946125234936
LABS, 68, 5, 0.1, 3.356141604868573
LABS, 69, 5, 0.1, 3.3258395770580065
LABS, 70, 5, 0.1, 3.2546044407177233
LABS, 71, 5, 0.1, 3.3621677018476754
LABS, 72, 5, 0.1, 3.226338746220224
LABS, 73, 5, 0.1, 3.432681989099764
LABS, 74, 5, 0.1, 3.185874943393965
LABS, 75, 5, 0.1, 3.292475568835966
LABS, 76, 5, 0.1, 3.1210283338526708
LABS, 77, 5, 0.1, 3.350641451614436
LABS, 78, 5, 0.1, 3.198050423795711
LABS, 79, 5, 0.1, 3.254203504309391
LABS, 80, 5, 0.1, 3.185848785539668
LABS, 81, 5, 0.1, 3.2742019113239413
LABS, 82, 5, 0.1, 3.2494895949010045
LABS, 83, 5, 0.1, 3.1518090427716237
LABS, 84, 5, 0.1, 3.1396652041908615
LABS, 85, 5, 0.1, 3.266600444387124
LABS, 86, 5, 0.1, 3.150162516151286
LABS, 87, 5, 0.1, 3.262676152682168
LABS, 88, 5, 0.1, 3.2340110022848707
LABS, 89, 5, 0.1, 3.220580643364079
LABS, 90, 5, 0.1, 3.2651493034688954
LABS, 91, 5, 0.1, 3.254723209344681
LABS, 92, 5, 0.1, 3.0738236484211505
LABS, 93, 5, 0.1, 3.2285920397020766
LABS, 94, 5, 0.1, 3.1582928971341295
LABS, 95, 5, 0.1, 3.221614107944027
LABS, 96, 5, 0.1, 3.0937742586102583
LABS, 97, 5, 0.1, 3.0460087304953136
LABS, 98, 5, 0.1, 3.096252449467691
LABS, 99, 5, 0.1, 3.236746796506471
LABS, 100, 5, 0.1, 3.199137553476922
LABS, 6, 5, 0.2, 3.906841923222472
LABS, 7, 5, 0.2, 3.91105247019944
LABS, 8, 5, 0.2, 3.823094412291785
LABS, 9, 5, 0.2, 3.8588592986890817
LABS, 10, 5, 0.2, 3.7562611872878326
LABS, 11, 5, 0.2, 3.732692730808742
LABS, 12, 5, 0.2, 3.7982798295239215
LABS, 13, 5, 0.2, 3.7140415615290743
LABS, 14, 5, 0.2, 3.840157516342353
LABS, 15, 5, 0.2, 3.6304479088565778
LABS, 16, 5, 0.2, 3.6802899806720633
LABS, 17, 5, 0.2, 3.6724438700962714
LABS, 18, 5, 0.2, 3.676355793164548
LABS, 19, 5, 0.2, 3.57705303599025
LABS, 20, 5, 0.2, 3.6280619665201153
LABS, 21, 5, 0.2, 3.6204787860071264
LABS, 22, 5, 0.2, 3.5430438392840697
LABS, 23, 5, 0.2, 3.4823645411355812
LABS, 24, 5, 0.2, 3.630962292464538
LABS, 25, 5, 0.2, 3.6405921837396678
LABS, 26, 5, 0.2, 3.5523978058331394
LABS, 27, 5, 0.2, 3.6077485998688568
LABS, 28, 5, 0.2, 3.4977206956837974
LABS, 29, 5, 0.2, 3.590498153981689
LABS, 30, 5, 0.2, 3.583806189985863
LABS, 31, 5, 0.2, 3.4724594168856724
LABS, 32, 5, 0.2, 3.471552205319054
LABS, 33, 5, 0.2, 3.4690784047957366
LABS, 34, 5, 0.2, 3.5271813386523023
LABS, 35, 5, 0.2, 3.5156852518648414
LABS, 36, 5, 0.2, 3.5371165596166305
LABS, 37, 5, 0.2, 3.454098995540188
LABS, 38, 5, 0.2, 3.445866778656433
LABS, 39, 5, 0.2, 3.465887933129572
LABS, 40, 5, 0.2, 3.4381674588338553
LABS, 41, 5, 0.2, 3.4552831883485573
LABS, 42, 5, 0.2, 3.254524158812724
LABS, 43, 5, 0.2, 3.5984828701628553
LABS, 44, 5, 0.2, 3.569077108869968
LABS, 45, 5, 0.2, 3.3848851815246377
LABS, 46, 5, 0.2, 3.359663873188824
LABS, 47, 5, 0.2, 3.3452558330085496
LABS, 48, 5, 0.2, 3.4632913886644516
LABS, 49, 5, 0.2, 3.3666992914592604
LABS, 50, 5, 0.2, 3.4427225992004202
LABS, 51, 5, 0.2, 3.404853069965875
LABS, 52, 5, 0.2, 3.4447776430490107
LABS, 53, 5, 0.2, 3.407276298572781
LABS, 54, 5, 0.2, 3.2430304479900167
LABS, 55, 5, 0.2, 3.3937165302287773
LABS, 56, 5, 0.2, 3.3526756440200183
LABS, 57, 5, 0.2, 3.4945979894608734
LABS, 58, 5, 0.2, 3.167038377548409
LABS, 59, 5, 0.2, 3.4153518169911394
LABS, 60, 5, 0.2, 3.2153093957321204
LABS, 61, 5, 0.2, 3.336304660148109
LABS, 62, 5, 0.2, 3.405298370613891
LABS, 63, 5, 0.2, 3.339873383783524
LABS, 64, 5, 0.2, 3.3907519049576984
LABS, 65, 5, 0.2, 3.3029618481388483
LABS, 66, 5, 0.2, 3.2581680706751563
LABS, 67, 5, 0.2, 3.3897871191694855
LABS, 68, 5, 0.2, 3.405702592231806
LABS, 69, 5, 0.2, 3.237209795214583
LABS, 70, 5, 0.2, 3.2982401757741933
LABS, 71, 5, 0.2, 3.247952494591007
LABS, 72, 5, 0.2, 3.291173198642757
LABS, 73, 5, 0.2, 3.341614614347577
LABS, 74, 5, 0.2, 3.267903311705809
LABS, 75, 5, 0.2, 3.2205838919500835
LABS, 76, 5, 0.2, 3.215492939581771
LABS, 77, 5, 0.2, 3.222817220911768
LABS, 78, 5, 0.2, 3.220978678464056
LABS, 79, 5, 0.2, 3.25215213052305
LABS, 80, 5, 0.2, 3.2480559918378162
LABS, 81, 5, 0.2, 3.2750206504494592
LABS, 82, 5, 0.2, 3.304343893060666
LABS, 83, 5, 0.2, 3.230507558818445
LABS, 84, 5, 0.2, 3.3111886511166033
LABS, 85, 5, 0.2, 3.1945828099773763
LABS, 86, 5, 0.2, 3.0459662432668573
LABS, 87, 5, 0.2, 3.1979606086786
LABS, 88, 5, 0.2, 3.2541059065182774
LABS, 89, 5, 0.2, 3.0352587332487446
LABS, 90, 5, 0.2, 3.1398020510168836
LABS, 91, 5, 0.2, 3.1263943950306645
LABS, 92, 5, 0.2, 3.2817182528438713
LABS, 93, 5, 0.2, 3.217547564054359
LABS, 94, 5, 0.2, 3.0648632933177002
LABS, 95, 5, 0.2, 3.2959942120824843
LABS, 96, 5, 0.2, 3.161554187054746
LABS, 97, 5, 0.2, 3.22351634490999
LABS, 98, 5, 0.2, 3.189641010897694
LABS, 99, 5, 0.2, 3.0193479840146025
LABS, 100, 5, 0.2, 3.133117330127719
LABS, 6, 5, 0.5, 3.8856919009077755
LABS, 7, 5, 0.5, 3.911979159978445
LABS, 8, 5, 0.5, 3.8836372254937275
LABS, 9, 5, 0.5, 3.8862373755930526
LABS, 10, 5, 0.5, 3.763106321405162
LABS, 11, 5, 0.5, 3.810040237076842
LABS, 12, 5, 0.5, 3.759386084714877
LABS, 13, 5, 0.5, 3.7593024063859675
LABS, 14, 5, 0.5, 3.6951455647968436
LABS, 15, 5, 0.5, 3.7007088664915315
LABS, 16, 5, 0.5, 3.7440385109456167
LABS, 17, 5, 0.5, 3.7159160580371946
LABS, 18, 5, 0.5, 3.710580820131139
LABS, 19, 5, 0.5, 3.7938922217158697
LABS, 20, 5, 0.5, 3.6024218240573282
LABS, 21, 5, 0.5, 3.6393612816106033
LABS, 22, 5, 0.5, 3.4605630893593378
LABS, 23, 5, 0.5, 3.5171400278716343
LABS, 24, 5, 0.5, 3.598538679995245
LABS, 25, 5, 0.5, 3.47809477158908
LABS, 26, 5, 0.5, 3.628904429963465
LABS, 27, 5, 0.5, 3.5495674518923885
LABS, 28, 5, 0.5, 3.5111441295185215
LABS, 29, 5, 0.5, 3.473105527971159
LABS, 30, 5, 0.5, 3.6395995722065253
LABS, 31, 5, 0.5, 3.55100852034722
LABS, 32, 5, 0.5, 3.563197900220336
LABS, 33, 5, 0.5, 3.4178046053718925
LABS, 34, 5, 0.5, 3.544794809330205
LABS, 35, 5, 0.5, 3.5355785241186224
LABS, 36, 5, 0.5, 3.499589129252103
LABS, 37, 5, 0.5, 3.56030250789741
LABS, 38, 5, 0.5, 3.605322785072663
LABS, 39, 5, 0.5, 3.562894971951928
LABS, 40, 5, 0.5, 3.4555974860069782
LABS, 41, 5, 0.5, 3.3488821191337346
LABS, 42, 5, 0.5, 3.47649515829857
LABS, 43, 5, 0.5, 3.380407305580244
LABS, 44, 5, 0.5, 3.3588430326006398
LABS, 45, 5, 0.5, 3.3774281530319046
LABS, 46, 5, 0.5, 3.3852216543770055
LABS, 47, 5, 0.5, 3.269944628726259
LABS, 48, 5, 0.5, 3.5771987377728443
LABS, 49, 5, 0.5, 3.472872586890451
LABS, 50, 5, 0.5, 3.4473191574554534
LABS, 51, 5, 0.5, 3.290243487883192
LABS, 52, 5, 0.5, 3.5132414682174025
LABS, 53, 5, 0.5, 3.4061878810492567
LABS, 54, 5, 0.5, 3.435557320816506
LABS, 55, 5, 0.5, 3.365601731122625
LABS, 56, 5, 0.5, 3.3057968292136635
LABS, 57, 5, 0.5, 3.356309758040439
LABS, 58, 5, 0.5, 3.3642231175279838
LABS, 59, 5, 0.5, 3.4707434184973693
LABS, 60, 5, 0.5, 3.352106804359144
LABS, 61, 5, 0.5, 3.335173410512991
LABS, 62, 5, 0.5, 3.2871386004446372
LABS, 63, 5, 0.5, 3.3567138708456454
LABS, 64, 5, 0.5, 3.234848923854451
LABS, 65, 5, 0.5, 3.353730926459775
LABS, 66, 5, 0.5, 3.2573358429059325
LABS, 67, 5, 0.5, 3.3746296212006266
LABS, 68, 5, 0.5, 3.4275614682276783
LABS, 69, 5, 0.5, 3.2178360453275436
LABS, 70, 5, 0.5, 3.365210367836575
LABS, 71, 5, 0.5, 3.2173614761898426
LABS, 72, 5, 0.5, 3.292420496361887
LABS, 73, 5, 0.5, 3.23497250839491
LABS, 74, 5, 0.5, 3.2454437831002236
LABS, 75, 5, 0.5, 3.279528059514513
LABS, 76, 5, 0.5, 3.276703730159911
LABS, 77, 5, 0.5, 3.1708959838780313
LABS, 78, 5, 0.5, 3.2776358802978884
LABS, 79, 5, 0.5, 3.255789246636642
LABS, 80, 5, 0.5, 3.3229653220083533
LABS, 81, 5, 0.5, 3.2157650005537315
LABS, 82, 5, 0.5, 3.165254740391522
LABS, 83, 5, 0.5, 3.177612146716551
LABS, 84, 5, 0.5, 3.2682918408168242
LABS, 85, 5, 0.5, 3.177228576565398
LABS, 86, 5, 0.5, 3.1608543943274414
LABS, 87, 5, 0.5, 3.1890139081870084
LABS, 88, 5, 0.5, 3.2635946734984542
LABS, 89, 5, 0.5, 3.1703814642621397
LABS, 90, 5, 0.5, 3.19572428216889
LABS, 91, 5, 0.5, 3.1125349912713127
LABS, 92, 5, 0.5, 3.179918086564606
LABS, 93, 5, 0.5, 3.1020139110963645
LABS, 94, 5, 0.5, 3.1448435700124975
LABS, 95, 5, 0.5, 3.230315780996893
LABS, 96, 5, 0.5, 3.153108001812042
LABS, 97, 5, 0.5, 3.1913286097285796
LABS, 98, 5, 0.5, 3.107850590816719
LABS, 99, 5, 0.5, 3.106137697419429
LABS, 100, 5, 0.5, 3.0691411136833975
LABS, 7, 6, 0.001, 3.8524024372864134
LABS, 8, 6, 0.001, 4.027414244815412
LABS, 9, 6, 0.001, 3.7558839414124634
LABS, 10, 6, 0.001, 3.631092350623581
LABS, 11, 6, 0.001, 3.7068600563808913
LABS, 12, 6, 0.001, 3.7584244642326525
LABS, 13, 6, 0.001, 3.698906971981618
LABS, 14, 6, 0.001, 3.87467367214039
LABS, 15, 6, 0.001, 3.7121821566310595
LABS, 16, 6, 0.001, 3.8325388595431056
LABS, 17, 6, 0.001, 3.7198574103212563
LABS, 18, 6, 0.001, 3.7824665059358082
LABS, 19, 6, 0.001, 3.578774072721205
LABS, 20, 6, 0.001, 3.6616243138553655
LABS, 21, 6, 0.001, 3.695206954241827
LABS, 22, 6, 0.001, 3.590041629047829
LABS, 23, 6, 0.001, 3.5925090645503905
LABS, 24, 6, 0.001, 3.5951603264568703
LABS, 25, 6, 0.001, 3.4885901889243387
LABS, 26, 6, 0.001, 3.5508916349559136
LABS, 27, 6, 0.001, 3.4830660815102106
LABS, 28, 6, 0.001, 3.6299314759910843
LABS, 29, 6, 0.001, 3.575010809363902
LABS, 30, 6, 0.001, 3.638689774314936
LABS, 31, 6, 0.001, 3.547000197389849
LABS, 32, 6, 0.001, 3.509986420227114
LABS, 33, 6, 0.001, 3.5087688416625022
LABS, 34, 6, 0.001, 3.5402602214995342
LABS, 35, 6, 0.001, 3.537969247795617
LABS, 36, 6, 0.001, 3.44377712717354
LABS, 37, 6, 0.001, 3.466506682735184
LABS, 38, 6, 0.001, 3.425733751124915
LABS, 39, 6, 0.001, 3.4567670003926856
LABS, 40, 6, 0.001, 3.401741810820014
LABS, 41, 6, 0.001, 3.511918904923623
LABS, 42, 6, 0.001, 3.3696449875992336
LABS, 43, 6, 0.001, 3.529876675678345
LABS, 44, 6, 0.001, 3.5548066854923106
LABS, 45, 6, 0.001, 3.418597013847756
LABS, 46, 6, 0.001, 3.5845987255935072
LABS, 47, 6, 0.001, 3.4349976179963533
LABS, 48, 6, 0.001, 3.4453440787638385
LABS, 49, 6, 0.001, 3.4124481189822666
LABS, 50, 6, 0.001, 3.470268519002043
LABS, 51, 6, 0.001, 3.460875810304524
LABS, 52, 6, 0.001, 3.486580658848081
LABS, 53, 6, 0.001, 3.374451928628795
LABS, 54, 6, 0.001, 3.3285729670989483
LABS, 55, 6, 0.001, 3.324089429825217
LABS, 56, 6, 0.001, 3.1255413061576074
LABS, 57, 6, 0.001, 3.3822847351287235
LABS, 58, 6, 0.001, 3.4108829879416165
LABS, 59, 6, 0.001, 3.4140636357912726
LABS, 60, 6, 0.001, 3.62668084871983
LABS, 61, 6, 0.001, 3.2138982315670446
LABS, 62, 6, 0.001, 3.37114171212393
LABS, 63, 6, 0.001, 3.2689975596816856
LABS, 64, 6, 0.001, 3.1760124560645138
LABS, 65, 6, 0.001, 3.312470699044804
LABS, 66, 6, 0.001, 3.2955522051320143
LABS, 67, 6, 0.001, 3.2897857746462598
LABS, 68, 6, 0.001, 3.2695636194503024
LABS, 69, 6, 0.001, 3.153480125183873
LABS, 70, 6, 0.001, 3.2308871744647996
LABS, 71, 6, 0.001, 3.1866351029354947
LABS, 72, 6, 0.001, 3.304854768512564
LABS, 73, 6, 0.001, 3.193969026781652
LABS, 74, 6, 0.001, 3.394134041194858
LABS, 75, 6, 0.001, 3.164760268618271
LABS, 76, 6, 0.001, 3.273981851629326
LABS, 77, 6, 0.001, 3.3343713781161313
LABS, 78, 6, 0.001, 3.2417660766485796
LABS, 79, 6, 0.001, 3.237745750569425
LABS, 80, 6, 0.001, 3.276819096477684
LABS, 81, 6, 0.001, 3.2520886538715117
LABS, 82, 6, 0.001, 3.2817455477625352
LABS, 83, 6, 0.001, 3.3044791746921476
LABS, 84, 6, 0.001, 3.301517423278425
LABS, 85, 6, 0.001, 3.242891922752461
LABS, 86, 6, 0.001, 3.3429846397783947
LABS, 87, 6, 0.001, 3.1811233897782483
LABS, 88, 6, 0.001, 3.335276003731469
LABS, 89, 6, 0.001, 3.2517014878430097
LABS, 90, 6, 0.001, 3.072116334079603
LABS, 91, 6, 0.001, 3.1838209879272243
LABS, 92, 6, 0.001, 3.1958366840158545
LABS, 93, 6, 0.001, 3.2173696170798287
LABS, 94, 6, 0.001, 3.2389071927126345
LABS, 95, 6, 0.001, 3.0780283860717583
LABS, 96, 6, 0.001, 3.207667367378518
LABS, 97, 6, 0.001, 2.9999252383407673
LABS, 98, 6, 0.001, 3.3531344398492307
LABS, 99, 6, 0.001, 3.069905208762797
LABS, 100, 6, 0.001, 3.2567861108544838
LABS, 7, 6, 0.01, 3.9862921763423587
LABS, 8, 6, 0.01, 3.935702490433582
LABS, 9, 6, 0.01, 3.9008876646369024
LABS, 10, 6, 0.01, 3.835881321419625
LABS, 11, 6, 0.01, 3.710343646840253
LABS, 12, 6, 0.01, 3.798297432851406
LABS, 13, 6, 0.01, 3.7402268139173875
LABS, 14, 6, 0.01, 3.730542745293208
LABS, 15, 6, 0.01, 3.5546802471889882
LABS, 16, 6, 0.01, 3.675822262401991
LABS, 17, 6, 0.01, 3.6145479369939997
LABS, 18, 6, 0.01, 3.6351763650107074
LABS, 19, 6, 0.01, 3.595942332241652
LABS, 20, 6, 0.01, 3.6730585788240004
LABS, 21, 6, 0.01, 3.602386851536596
LABS, 22, 6, 0.01, 3.5619197117024144
LABS, 23, 6, 0.01, 3.5586102011992446
LABS, 24, 6, 0.01, 3.5418617270782016
LABS, 25, 6, 0.01, 3.554352749410731
LABS, 26, 6, 0.01, 3.4178966001630045
LABS, 27, 6, 0.01, 3.720743035167243
LABS, 28, 6, 0.01, 3.69248758575261
LABS, 29, 6, 0.01, 3.522276940739168
LABS, 30, 6, 0.01, 3.4426650143315123
LABS, 31, 6, 0.01, 3.441136595570554
LABS, 32, 6, 0.01, 3.409596505063843
LABS, 33, 6, 0.01, 3.480793928047433
LABS, 34, 6, 0.01, 3.4495888447846306
LABS, 35, 6, 0.01, 3.3991838264771
LABS, 36, 6, 0.01, 3.472719052275232
LABS, 37, 6, 0.01, 3.437609591871565
LABS, 38, 6, 0.01, 3.518284652685074
LABS, 39, 6, 0.01, 3.3369545541481487
LABS, 40, 6, 0.01, 3.4420697794802826
LABS, 41, 6, 0.01, 3.4711353020958304
LABS, 42, 6, 0.01, 3.4536299106205335
LABS, 43, 6, 0.01, 3.2984694220021495
LABS, 44, 6, 0.01, 3.4592704503424914
LABS, 45, 6, 0.01, 3.434019428210855
LABS, 46, 6, 0.01, 3.4437027900653576
LABS, 47, 6, 0.01, 3.3588147703498237
LABS, 48, 6, 0.01, 3.3641914318406405
LABS, 49, 6, 0.01, 3.3637225177031196
LABS, 50, 6, 0.01, 3.342014661618495
LABS, 51, 6, 0.01, 3.3130580660248325
LABS, 52, 6, 0.01, 3.390236336186816
LABS, 53, 6, 0.01, 3.2833178413612947
LABS, 54, 6, 0.01, 3.3905660240279376
LABS, 55, 6, 0.01, 3.3589849483275054
LABS, 56, 6, 0.01, 3.412370323787689
LABS, 57, 6, 0.01, 3.3538704677635516
LABS, 58, 6, 0.01, 3.4951695796745925
LABS, 59, 6, 0.01, 3.4273944962350553
LABS, 60, 6, 0.01, 3.3849916798969453
LABS, 61, 6, 0.01, 3.2107694996196265
LABS, 62, 6, 0.01, 3.2128193807528254
LABS, 63, 6, 0.01, 3.3618303676980856
LABS, 64, 6, 0.01, 3.3444989241459195
LABS, 65, 6, 0.01, 3.3406142181496454
LABS, 66, 6, 0.01, 3.281780165454772
LABS, 67, 6, 0.01, 3.273245073798885
LABS, 68, 6, 0.01, 3.3955132510219825
LABS, 69, 6, 0.01, 3.3251054708377636
LABS, 70, 6, 0.01, 3.3395162795348696
LABS, 71, 6, 0.01, 3.2947809872911273
LABS, 72, 6, 0.01, 3.378841177390116
LABS, 73, 6, 0.01, 3.3525348684159773
LABS, 74, 6, 0.01, 3.327584219707327
LABS, 75, 6, 0.01, 3.4182507224237897
LABS, 76, 6, 0.01, 3.228290169843685
LABS, 77, 6, 0.01, 3.2830355500366055
LABS, 78, 6, 0.01, 3.2815725400237334
LABS, 79, 6, 0.01, 3.281973229271724
LABS, 80, 6, 0.01, 3.078747204678103
LABS, 81, 6, 0.01, 3.234112202732981
LABS, 82, 6, 0.01, 3.2047405727854623
LABS, 83, 6, 0.01, 3.1013289093928584
LABS, 84, 6, 0.01, 3.285280616677871
LABS, 85, 6, 0.01, 3.0710325484609307
LABS, 86, 6, 0.01, 3.1849810306417496
LABS, 87, 6, 0.01, 3.1890245380920064
LABS, 88, 6, 0.01, 3.219242064039874
LABS, 89, 6, 0.01, 3.2284251659496546
LABS, 90, 6, 0.01, 3.3008664567143624
LABS, 91, 6, 0.01, 3.2897298593929856
LABS, 92, 6, 0.01, 3.124481085643345
LABS, 93, 6, 0.01, 3.0903136452600366
LABS, 94, 6, 0.01, 3.1039753794043925
LABS, 95, 6, 0.01, 3.367470672551403
LABS, 96, 6, 0.01, 3.0512890974885605
LABS, 97, 6, 0.01, 3.131656325285767
LABS, 98, 6, 0.01, 3.1291641557525285
LABS, 99, 6, 0.01, 3.168786359191359
LABS, 100, 6, 0.01, 3.307489811362673
LABS, 7, 6, 0.1, 3.9176076680139076
LABS, 8, 6, 0.1, 3.871101341226314
LABS, 9, 6, 0.1, 3.8168870341715917
LABS, 10, 6, 0.1, 3.790219783710782
LABS, 11, 6, 0.1, 3.796122335194248
LABS, 12, 6, 0.1, 3.856038367341754
LABS, 13, 6, 0.1, 3.7599753873065977
LABS, 14, 6, 0.1, 3.618527130131953
LABS, 15, 6, 0.1, 3.700982084124079
LABS, 16, 6, 0.1, 3.615929624072914
LABS, 17, 6, 0.1, 3.7370460630708124
LABS, 18, 6, 0.1, 3.722436522715319
LABS, 19, 6, 0.1, 3.648560770313933
LABS, 20, 6, 0.1, 3.614573995665946
LABS, 21, 6, 0.1, 3.6316270999347346
LABS, 22, 6, 0.1, 3.5431591999260945
LABS, 23, 6, 0.1, 3.443204751696259
LABS, 24, 6, 0.1, 3.6773511214407195
LABS, 25, 6, 0.1, 3.5404084798361195
LABS, 26, 6, 0.1, 3.587992298981547
LABS, 27, 6, 0.1, 3.530807807477359
LABS, 28, 6, 0.1, 3.5699039944203337
LABS, 29, 6, 0.1, 3.630788382330689
LABS, 30, 6, 0.1, 3.54420935816768
LABS, 31, 6, 0.1, 3.5066471695696166
LABS, 32, 6, 0.1, 3.526899547514161
LABS, 33, 6, 0.1, 3.541520248680077
LABS, 34, 6, 0.1, 3.5468556287445536
LABS, 35, 6, 0.1, 3.35434627848245
LABS, 36, 6, 0.1, 3.507415577699144
LABS, 37, 6, 0.1, 3.472469390028716
LABS, 38, 6, 0.1, 3.5466590432512306
LABS, 39, 6, 0.1, 3.331449826103057
LABS, 40, 6, 0.1, 3.5240429219510845
LABS, 41, 6, 0.1, 3.569130994932243
LABS, 42, 6, 0.1, 3.5236339948315
LABS, 43, 6, 0.1, 3.6857503226810677
LABS, 44, 6, 0.1, 3.4194701295763776
LABS, 45, 6, 0.1, 3.3856309566294156
LABS, 46, 6, 0.1, 3.391024743656209
LABS, 47, 6, 0.1, 3.506434730176461
LABS, 48, 6, 0.1, 3.410248981557924
LABS, 49, 6, 0.1, 3.3908700896074264
LABS, 50, 6, 0.1, 3.3588471855998883
LABS, 51, 6, 0.1, 3.4263723971913413
LABS, 52, 6, 0.1, 3.311005472486399
LABS, 53, 6, 0.1, 3.509210434111904
LABS, 54, 6, 0.1, 3.4297413817606497
LABS, 55, 6, 0.1, 3.392300733530468
LABS, 56, 6, 0.1, 3.286977876227072
LABS, 57, 6, 0.1, 3.3771270907708235
LABS, 58, 6, 0.1, 3.417808730448015
LABS, 59, 6, 0.1, 3.46525246849527
LABS, 60, 6, 0.1, 3.4336144206894814
LABS, 61, 6, 0.1, 3.2300005667734957
LABS, 62, 6, 0.1, 3.229023221124577
LABS, 63, 6, 0.1, 3.3552005289353994
LABS, 64, 6, 0.1, 3.2833555155672065
LABS, 65, 6, 0.1, 3.2177885910085395
LABS, 66, 6, 0.1, 3.3848445442393436
LABS, 67, 6, 0.1, 3.318006019645362
