evaluations raw_y
11 2.1663778163
18 2.2935779817
23 2.4366471735
27 2.7839643653
28 2.9976019185
31 3.5410764873
43 3.7993920973
81 4.2087542088
5000 2.8868360277
evaluations raw_y
1 0.7580351728
4 0.9405568096
6 1.0271158587
8 1.2007684918
11 1.6254876463
18 1.8573551263
27 1.9025875190
29 2.1367521368
31 2.4366471735
39 2.5150905433
43 2.7352297593
54 2.8344671202
131 3.0562347188
166 3.7091988131
177 4.0983606557
180 4.3252595156
5000 2.8344671202
evaluations raw_y
1 0.9697439876
3 1.0008006405
6 1.0766580534
8 1.1478420569
9 1.2487512488
11 1.2588116818
13 1.8355359765
17 1.9500780031
19 2.1367521368
27 2.3629489603
30 2.4366471735
31 2.4752475248
76 2.5987525988
98 2.8868360277
101 3.3875338753
129 4.2087542088
5000 2.8344671202
evaluations raw_y
1 1.2487512488
3 1.2899896801
5 1.4863258026
7 1.6254876463
9 1.9260400616
14 2.2603978300
17 2.3277467412
21 2.6427061311
35 2.8868360277
69 2.9976019185
107 3.0562347188
121 3.1172069825
